Unnamed: 0,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
68,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6
69,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6
70,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Men,Qualification,2007-08-11,/api/v1/category_rounds/666/results,/api/v1/events/480/result/1
71,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Men,Semi-Final,2007-08-11,/api/v1/category_rounds/667/results,/api/v1/events/480/result/1
72,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Men,Final,2007-08-11,/api/v1/category_rounds/668/results,/api/v1/events/480/result/1
73,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Women,Qualification,2007-08-11,/api/v1/category_rounds/661/results,/api/v1/events/480/result/5
74,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Women,Semi-Final,2007-08-11,/api/v1/category_rounds/662/results,/api/v1/events/480/result/5
75,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Lead,Women,Final,2007-08-11,/api/v1/category_rounds/663/results,/api/v1/events/480/result/5
76,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Men,Qualification,2007-08-11,/api/v1/category_rounds/669/results,/api/v1/events/480/result/2
77,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Men,Final,2007-08-11,/api/v1/category_rounds/670/results,/api/v1/events/480/result/2
78,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6
79,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6
80,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Lead,Women,Qualification,2007-09-17,/api/v1/category_rounds/671/results,/api/v1/events/481/result/5
81,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Lead,Women,Semi-Final,2007-09-17,/api/v1/category_rounds/672/results,/api/v1/events/481/result/5
82,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Lead,Women,Final,2007-09-17,/api/v1/category_rounds/673/results,/api/v1/events/481/result/5
83,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Qualification,2007-09-17,/api/v1/category_rounds/679/results,/api/v1/events/481/result/3
84,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Semi-Final,2007-09-17,/api/v1/category_rounds/680/results,/api/v1/events/481/result/3
85,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Men,Final,2007-09-17,/api/v1/category_rounds/681/results,/api/v1/events/481/result/3
86,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Qualification,2007-09-17,/api/v1/category_rounds/674/results,/api/v1/events/481/result/7
87,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Semi-Final,2007-09-17,/api/v1/category_rounds/675/results,/api/v1/events/481/result/7
88,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Boulder,Women,Final,2007-09-17,/api/v1/category_rounds/676/results,/api/v1/events/481/result/7
89,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Qualification,2007-09-17,/api/v1/category_rounds/682/results,/api/v1/events/481/result/2
90,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Men,Final,2007-09-17,/api/v1/category_rounds/683/results,/api/v1/events/481/result/2
91,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6
92,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Final,2007-09-17,/api/v1/category_rounds/678/results,/api/v1/events/481/result/6
93,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Qualification,2007-09-28,/api/v1/category_rounds/689/results,/api/v1/events/482/result/1
94,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Semi-Final,2007-09-28,/api/v1/category_rounds/690/results,/api/v1/events/482/result/1
95,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Men,Final,2007-09-28,/api/v1/category_rounds/691/results,/api/v1/events/482/result/1
96,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Women,Qualification,2007-09-28,/api/v1/category_rounds/684/results,/api/v1/events/482/result/5
97,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Women,Semi-Final,2007-09-28,/api/v1/category_rounds/685/results,/api/v1/events/482/result/5
98,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Lead,Women,Final,2007-09-28,/api/v1/category_rounds/686/results,/api/v1/events/482/result/5
99,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Men,Qualification,2007-09-28,/api/v1/category_rounds/692/results,/api/v1/events/482/result/2
100,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Men,Final,2007-09-28,/api/v1/category_rounds/693/results,/api/v1/events/482/result/2
101,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Qualification,2007-09-28,/api/v1/category_rounds/687/results,/api/v1/events/482/result/6
102,IFSC Climbing Worldcup (L+S) - Puurs (BEL) 2007,482,2007,Puurs,Speed,Women,Final,2007-09-28,/api/v1/category_rounds/688/results,/api/v1/events/482/result/6
103,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Men,Qualification,2007-10-13,/api/v1/category_rounds/697/results,/api/v1/events/483/result/1
104,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Men,Semi-Final,2007-10-13,/api/v1/category_rounds/698/results,/api/v1/events/483/result/1
105,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Men,Final,2007-10-13,/api/v1/category_rounds/699/results,/api/v1/events/483/result/1
106,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Women,Qualification,2007-10-13,/api/v1/category_rounds/694/results,/api/v1/events/483/result/5
107,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Women,Semi-Final,2007-10-13,/api/v1/category_rounds/695/results,/api/v1/events/483/result/5
108,IFSC Climbing Worldcup (L) - Kazo (JPN) 2007,483,2007,Kazo,Lead,Women,Final,2007-10-13,/api/v1/category_rounds/696/results,/api/v1/events/483/result/5
109,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Qualification,2007-11-02,/api/v1/category_rounds/703/results,/api/v1/events/484/result/1
110,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Semi-Final,2007-11-02,/api/v1/category_rounds/704/results,/api/v1/events/484/result/1
111,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Men,Final,2007-11-02,/api/v1/category_rounds/705/results,/api/v1/events/484/result/1
112,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Women,Qualification,2007-11-02,/api/v1/category_rounds/700/results,/api/v1/events/484/result/5
113,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Women,Semi-Final,2007-11-02,/api/v1/category_rounds/701/results,/api/v1/events/484/result/5
114,IFSC Climbing Worldcup (L) - Valence (FRA) 2007,484,2007,Valence,Lead,Women,Final,2007-11-02,/api/v1/category_rounds/702/results,/api/v1/events/484/result/5
115,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Qualification,2007-11-09,/api/v1/category_rounds/709/results,/api/v1/events/485/result/3
116,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
117,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Final,2007-11-09,/api/v1/category_rounds/711/results,/api/v1/events/485/result/3
118,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Women,Qualification,2007-11-09,/api/v1/category_rounds/706/results,/api/v1/events/485/result/7
119,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Women,Semi-Final,2007-11-09,/api/v1/category_rounds/707/results,/api/v1/events/485/result/7
120,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Women,Final,2007-11-09,/api/v1/category_rounds/708/results,/api/v1/events/485/result/7
121,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Men,Qualification,2007-11-17,/api/v1/category_rounds/715/results,/api/v1/events/486/result/1
122,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Men,Semi-Final,2007-11-17,/api/v1/category_rounds/716/results,/api/v1/events/486/result/1
123,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Men,Final,2007-11-17,/api/v1/category_rounds/717/results,/api/v1/events/486/result/1
124,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Qualification,2007-11-17,/api/v1/category_rounds/712/results,/api/v1/events/486/result/5
125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Semi-Final,2007-11-17,/api/v1/category_rounds/713/results,/api/v1/events/486/result/5
126,IFSC Climbing Worldcup (L) - Kranj (SLO) 2007,486,2007,Kranj,Lead,Women,Final,2007-11-17,/api/v1/category_rounds/714/results,/api/v1/events/486/result/5
0,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Lead,Men,,1993-04-01,,/api/v1/events/124/result/1
1,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Lead,Women,,1993-04-01,,/api/v1/events/124/result/5
2,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Men,,1993-04-01,,/api/v1/events/124/result/2
3,UIAA Worldcup - Frankfurt 1993,124,1993,Frankfurt,Speed,Women,,1993-04-01,,/api/v1/events/124/result/6
4,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,,1993-04-29,,/api/v1/events/125/result/1
5,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Women,,1993-04-29,,/api/v1/events/125/result/5
6,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Men,,1993-04-29,,/api/v1/events/125/result/2
7,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Speed,Women,,1993-04-29,,/api/v1/events/125/result/6
8,UIAA Worldcup - Zürich 1993,126,1993,Zürich,Lead,Men,,1993-05-14,,/api/v1/events/126/result/1
9,UIAA Worldcup - Zürich 1993,126,1993,Zürich,Lead,Women,,1993-05-14,,/api/v1/events/126/result/5
10,UIAA Worldcup - Toulon 1993,127,1993,Toulon,Lead,Men,,1993-05-27,,/api/v1/events/127/result/1
11,UIAA Worldcup - Toulon 1993,127,1993,Toulon,Lead,Women,,1993-05-27,,/api/v1/events/127/result/5
12,UIAA Worldcup - Black See 1993,128,1993,Black See,Lead,Men,,1993-08-26,,/api/v1/events/128/result/1
13,UIAA Worldcup - Black See 1993,128,1993,Black See,Lead,Women,,1993-08-26,,/api/v1/events/128/result/5
14,UIAA Worldcup - Black See 1993,128,1993,Black See,Speed,Men,,1993-08-26,,/api/v1/events/128/result/2
15,UIAA Worldcup - Black See 1993,128,1993,Black See,Speed,Women,,1993-08-26,,/api/v1/events/128/result/6
16,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Men,,1993-11-04,,/api/v1/events/129/result/1
17,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,,1993-11-04,,/api/v1/events/129/result/5
18,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Speed,Men,,1993-11-04,,/api/v1/events/129/result/2
19,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Speed,Women,,1993-11-04,,/api/v1/events/129/result/6
20,UIAA Worldcup - Laval 1993,130,1993,Laval,Lead,Men,,1993-12-09,,/api/v1/events/130/result/1
21,UIAA Worldcup - Laval 1993,130,1993,Laval,Lead,Women,,1993-12-09,,/api/v1/events/130/result/5
0,UIAA Worldcup - Villach 1994,134,1994,Villach,Lead,Men,,1994-04-15,,/api/v1/events/134/result/1
1,UIAA Worldcup - Villach 1994,134,1994,Villach,Lead,Women,,1994-04-15,,/api/v1/events/134/result/5
2,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Men,,1994-04-28,,/api/v1/events/135/result/1
3,UIAA Worldcup - Moscow 1994,135,1994,Moscow,Lead,Women,,1994-04-28,,/api/v1/events/135/result/5
4,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Men,,1994-11-17,,/api/v1/events/137/result/1
5,UIAA Worldcup - Aix-les-Bains 1994,137,1994,Aix-les-Bains,Lead,Women,,1994-11-17,,/api/v1/events/137/result/5
6,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Men,,1994-11-25,,/api/v1/events/138/result/1
7,UIAA Worldcup - Birmingham 1994,138,1994,Birmingham,Lead,Women,,1994-11-25,,/api/v1/events/138/result/5
0,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Qualification,2021-04-16,/api/v1/category_rounds/6164/results,/api/v1/events/1187/result/3
1,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3
2,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Final,2021-04-16,/api/v1/category_rounds/6376/results,/api/v1/events/1187/result/3
3,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Women,Qualification,2021-04-16,/api/v1/category_rounds/6165/results,/api/v1/events/1187/result/7
4,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Women,Semi-Final,2021-04-16,/api/v1/category_rounds/6375/results,/api/v1/events/1187/result/7
5,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Women,Final,2021-04-16,/api/v1/category_rounds/6377/results,/api/v1/events/1187/result/7
6,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3
7,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-21,/api/v1/category_rounds/6454/results,/api/v1/events/1190/result/3
8,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Final,2021-05-21,/api/v1/category_rounds/6456/results,/api/v1/events/1190/result/3
9,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Women,Qualification,2021-05-21,/api/v1/category_rounds/6175/results,/api/v1/events/1190/result/7
10,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Women,Semi-Final,2021-05-21,/api/v1/category_rounds/6455/results,/api/v1/events/1190/result/7
11,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Women,Final,2021-05-21,/api/v1/category_rounds/6457/results,/api/v1/events/1190/result/7
12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-28,/api/v1/category_rounds/6176/results,/api/v1/events/1192/result/3
13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3
14,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Final,2021-05-28,/api/v1/category_rounds/6502/results,/api/v1/events/1192/result/3
15,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Women,Qualification,2021-05-28,/api/v1/category_rounds/6177/results,/api/v1/events/1192/result/7
16,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Women,Semi-Final,2021-05-28,/api/v1/category_rounds/6501/results,/api/v1/events/1192/result/7
17,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Women,Final,2021-05-28,/api/v1/category_rounds/6503/results,/api/v1/events/1192/result/7
18,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Qualification,2021-05-28,/api/v1/category_rounds/6178/results,/api/v1/events/1192/result/2
19,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2
20,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6
21,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Final,2021-05-28,/api/v1/category_rounds/6499/results,/api/v1/events/1192/result/6
22,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Qualification,2021-06-23,/api/v1/category_rounds/6180/results,/api/v1/events/1193/result/1
23,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1
24,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Final,2021-06-23,/api/v1/category_rounds/6596/results,/api/v1/events/1193/result/1
25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5
26,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5
27,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Final,2021-06-23,/api/v1/category_rounds/6597/results,/api/v1/events/1193/result/5
28,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Qualification,2021-06-23,/api/v1/category_rounds/6182/results,/api/v1/events/1193/result/3
29,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3
30,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Final,2021-06-23,/api/v1/category_rounds/6600/results,/api/v1/events/1193/result/3
31,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7
32,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6599/results,/api/v1/events/1193/result/7
33,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Final,2021-06-23,/api/v1/category_rounds/6601/results,/api/v1/events/1193/result/7
34,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Men,Qualification,2021-07-01,/api/v1/category_rounds/6184/results,/api/v1/events/1194/result/1
35,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Men,Semi-Final,2021-07-01,/api/v1/category_rounds/6615/results,/api/v1/events/1194/result/1
36,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Men,Final,2021-07-01,/api/v1/category_rounds/6617/results,/api/v1/events/1194/result/1
37,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Women,Qualification,2021-07-01,/api/v1/category_rounds/6185/results,/api/v1/events/1194/result/5
38,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Women,Semi-Final,2021-07-01,/api/v1/category_rounds/6616/results,/api/v1/events/1194/result/5
39,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Lead,Women,Final,2021-07-01,/api/v1/category_rounds/6618/results,/api/v1/events/1194/result/5
40,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Qualification,2021-07-01,/api/v1/category_rounds/6196/results,/api/v1/events/1194/result/2
41,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2
42,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6
43,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Final,2021-07-01,/api/v1/category_rounds/6620/results,/api/v1/events/1194/result/6
44,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1
45,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Semi-Final,2021-07-12,/api/v1/category_rounds/6621/results,/api/v1/events/1195/result/1
46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Final,2021-07-12,/api/v1/category_rounds/6623/results,/api/v1/events/1195/result/1
47,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5
48,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Semi-Final,2021-07-12,/api/v1/category_rounds/6622/results,/api/v1/events/1195/result/5
49,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Final,2021-07-12,/api/v1/category_rounds/6624/results,/api/v1/events/1195/result/5
50,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Men,Qualification,2021-07-17,/api/v1/category_rounds/6188/results,/api/v1/events/1196/result/1
51,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Men,Semi-Final,2021-07-17,/api/v1/category_rounds/6664/results,/api/v1/events/1196/result/1
52,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Men,Final,2021-07-17,/api/v1/category_rounds/6666/results,/api/v1/events/1196/result/1
53,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Women,Qualification,2021-07-17,/api/v1/category_rounds/6189/results,/api/v1/events/1196/result/5
54,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Women,Semi-Final,2021-07-17,/api/v1/category_rounds/6665/results,/api/v1/events/1196/result/5
55,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,1196,2021,Briançon,Lead,Women,Final,2021-07-17,/api/v1/category_rounds/6667/results,/api/v1/events/1196/result/5
56,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1
57,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Semi-Final,2021-09-03,/api/v1/category_rounds/6761/results,/api/v1/events/1197/result/1
58,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Final,2021-09-03,/api/v1/category_rounds/6763/results,/api/v1/events/1197/result/1
59,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Women,Qualification,2021-09-03,/api/v1/category_rounds/6191/results,/api/v1/events/1197/result/5
60,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Women,Semi-Final,2021-09-03,/api/v1/category_rounds/6762/results,/api/v1/events/1197/result/5
61,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Women,Final,2021-09-03,/api/v1/category_rounds/6764/results,/api/v1/events/1197/result/5
62,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Men,Qualification,2021-09-16,/api/v1/category_rounds/6140/results,/api/v1/events/1185/result/1
63,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Men,Semi-Final,2021-09-16,/api/v1/category_rounds/6767/results,/api/v1/events/1185/result/1
64,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Men,Final,2021-09-16,/api/v1/category_rounds/6769/results,/api/v1/events/1185/result/1
65,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Qualification,2021-09-16,/api/v1/category_rounds/6141/results,/api/v1/events/1185/result/5
66,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6768/results,/api/v1/events/1185/result/5
67,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Lead,Women,Final,2021-09-16,/api/v1/category_rounds/6770/results,/api/v1/events/1185/result/5
